(0.0, 0.45)
(0.0, 0.42)
(0.0, 0.4)
(0.0, 0.37)
(0.0, 0.35)
(0.0, 0.31)
(0.0, 0.29)
(0.0, 0.25)
(0.0, 0.21)
(0.0, 0.17)
(0.0, 0.14)
(0.0, 0.12)
(0.02, 0.1)
(0.03, 0.08)
(0.06, 0.08)
(0.07, 0.07)
(0.08, 0.07)
(0.09, 0.07)
(0.11, 0.06)
(0.13, 0.05)
(0.17, 0.03)
(0.19, 0.03)
(0.22, 0.02)
(0.24, 0.02)
(0.27, 0.02)
(0.3, 0.02)
(0.33, 0.02)
(0.35, 0.01)
(0.38, 0.01)
(0.41, 0.01)
(0.43, 0.01)
(0.46, 0.01)
(0.48, 0.01)
(0, 0)
(0.0, 0.49)
(0.0, 0.47)
(0.0, 0.44)
(0.0, 0.42)
(0.0, 0.39)
(0.0, 0.36)
(0.0, 0.33)
(0.0, 0.31)
(0.0, 0.29)
(0.0, 0.24)
(0.0, 0.21)
(0.0, 0.16)
(0.0, 0.13)
(0.02, 0.1)
(0.03, 0.08)
(0.05, 0.08)
(0.06, 0.07)
(0.08, 0.07)
(0.09, 0.07)
(0.11, 0.06)
(0.14, 0.06)
(0.16, 0.05)
(0.19, 0.04)
(0.22, 0.03)
(0.24, 0.02)
(0.27, 0.02)
(0.3, 0.02)
(0.32, 0.02)
(0.35, 0.01)
(0.37, 0.01)
(0.4, 0.01)
(0.43, 0.01)
(0.46, 0.01)
(0.48, 0.01)
(0, 0)
(0.0, 0.49)
(0.0, 0.48)
(0.0, 0.45)
(0.0, 0.42)
(0.0, 0.4)
(0.0, 0.37)
(0.0, 0.35)
(0.0, 0.32)
(0.0, 0.29)
(0.0, 0.25)
(0.0, 0.22)
(0.0, 0.17)
(0.0, 0.14)
(0.02, 0.1)
(0.03, 0.09)
(0.05, 0.08)
(0.07, 0.08)
(0.08, 0.08)
(0.09, 0.07)
(0.12, 0.06)
(0.16, 0.06)
(0.17, 0.06)
(0.19, 0.05)
(0.22, 0.04)
(0.25, 0.03)
(0.27, 0.02)
(0.3, 0.02)
(0.33, 0.02)
(0.35, 0.01)
(0.38, 0.01)
(0.4, 0.01)
(0.43, 0.01)
(0.46, 0.01)
(0.49, 0.01)
(0, 0)
(0.0, 0.49)
(0.0, 0.47)
(0.0, 0.45)
(0.0, 0.42)
(0.0, 0.39)
(0.0, 0.36)
(0.0, 0.34)
(0.0, 0.31)
(0.0, 0.29)
(0.0, 0.24)
(0.0, 0.21)
(0.0, 0.17)
(0.0, 0.13)
(0.01, 0.1)
(0.03, 0.08)
(0.05, 0.08)
(0.06, 0.07)
(0.08, 0.07)
(0.09, 0.07)
(0.1, 0.07)
(0.13, 0.06)
(0.15, 0.05)
(0.18, 0.04)
(0.21, 0.03)
(0.23, 0.03)
(0.25, 0.02)
(0.27, 0.02)
(0.31, 0.02)
(0.33, 0.02)
(0.36, 0.01)
(0.38, 0.01)
(0.41, 0.01)
(0.43, 0.01)
(0.47, 0.01)
(0.49, 0.01)
(0, 0)
(0.0, 0.49)
(0.0, 0.47)
(0.0, 0.44)
(0.0, 0.41)
(0.0, 0.39)
(0.0, 0.36)
(0.0, 0.33)
(0.0, 0.3)
(0.0, 0.28)
(0.0, 0.23)
(0.0, 0.2)
(0.01, 0.15)
(0.01, 0.13)
(0.02, 0.09)
(0.04, 0.08)
(0.06, 0.08)
(0.07, 0.08)
(0.08, 0.07)
(0.09, 0.07)
(0.11, 0.07)
(0.13, 0.06)
(0.13, 0.06)
(0.13, 0.06)
(0.13, 0.06)
(0.15, 0.05)
(0.17, 0.04)
(0.21, 0.03)
(0.23, 0.02)
(0.26, 0.02)
(0.28, 0.02)
(0.31, 0.02)
(0.34, 0.02)
(0.36, 0.02)
(0.39, 0.01)
(0.41, 0.01)
(0.44, 0.01)
(0.47, 0.01)
(0.5, 0.01)
(0, 0)
(0.0, 0.49)
(0.0, 0.46)
(0.0, 0.44)
(0.0, 0.41)
(0.0, 0.38)
(0.0, 0.35)
(0.0, 0.33)
(0.0, 0.3)
(0.0, 0.27)
(0.0, 0.23)
(0.01, 0.19)
(0.01, 0.15)
(0.01, 0.12)
(0.02, 0.09)
(0.04, 0.08)
(0.06, 0.08)
(0.08, 0.08)
(0.08, 0.07)
(0.1, 0.07)
(0.12, 0.06)
(0.15, 0.06)
(0.17, 0.05)
(0.2, 0.03)
(0.22, 0.03)
(0.24, 0.02)
(0.27, 0.02)
(0.29, 0.02)
(0.32, 0.02)
(0.35, 0.02)
(0.38, 0.01)
(0.4, 0.01)
(0.43, 0.01)
(0.46, 0.01)
(0.49, 0.01)
(0, 0)
(0.0, 0.49)
(0.0, 0.48)
(0.0, 0.45)
(0.0, 0.42)
(0.0, 0.39)
(0.0, 0.37)
(0.0, 0.34)
(0.0, 0.32)
(0.0, 0.29)
(0.0, 0.25)
(0.0, 0.21)
(0.0, 0.17)
(0.0, 0.13)
(0.01, 0.1)
(0.03, 0.08)
(0.05, 0.08)
(0.06, 0.07)
(0.07, 0.07)
(0.08, 0.07)
(0.09, 0.07)
(0.1, 0.06)
(0.12, 0.06)
(0.14, 0.05)
(0.17, 0.03)
(0.19, 0.03)
(0.22, 0.02)
(0.24, 0.02)
(0.28, 0.02)
(0.3, 0.02)
(0.32, 0.01)
(0.35, 0.01)
(0.38, 0.01)
(0.41, 0.01)
(0.43, 0.01)
(0.46, 0.01)
(0.48, 0.01)
(0, 0)
(0.0, 0.49)
(0.0, 0.47)
(0.0, 0.44)
(0.0, 0.42)
(0.0, 0.39)
(0.0, 0.36)
(0.0, 0.33)
(0.0, 0.31)
(0.0, 0.29)
(0.0, 0.24)
(0.0, 0.21)
(0.0, 0.16)
(0.01, 0.13)
(0.01, 0.11)
(0.02, 0.09)
(0.05, 0.08)
(0.05, 0.08)
(0.07, 0.07)
(0.09, 0.07)
(0.1, 0.07)
(0.12, 0.06)
(0.14, 0.05)
(0.18, 0.04)
(0.2, 0.03)
(0.23, 0.02)
(0.25, 0.02)
(0.28, 0.02)
(0.31, 0.02)
(0.34, 0.02)
(0.36, 0.01)
(0.39, 0.01)
(0.41, 0.01)
(0.44, 0.01)
(0.47, 0.01)
(0.5, 0.01)
(0, 0)
(0.0, 0.49)
(0.0, 0.46)
(0.0, 0.44)
(0.0, 0.41)
(0.0, 0.38)
(0.0, 0.36)
(0.0, 0.33)
(0.0, 0.3)
(0.0, 0.27)
(0.0, 0.23)
(0.0, 0.19)
(0.0, 0.15)
(0.01, 0.12)
(0.02, 0.09)
(0.04, 0.08)
(0.06, 0.08)
(0.07, 0.08)
(0.08, 0.07)
(0.09, 0.07)
(0.13, 0.06)
(0.15, 0.06)
(0.16, 0.05)
(0.19, 0.04)
(0.22, 0.03)
(0.24, 0.03)
(0.27, 0.02)
(0.3, 0.02)
(0.33, 0.02)
(0.35, 0.02)
(0.37, 0.01)
(0.4, 0.01)
(0.43, 0.01)
(0.46, 0.01)
(0.48, 0.01)
(0, 0)
(0.0, 0.49)
(0.0, 0.47)
(0.0, 0.44)
(0.0, 0.42)
(0.0, 0.39)
(0.0, 0.36)
(0.0, 0.33)
(0.0, 0.31)
(0.0, 0.29)
(0.0, 0.24)
(0.0, 0.21)
(0.0, 0.16)
(0.0, 0.13)
(0.02, 0.1)
(0.03, 0.08)
(0.05, 0.08)
(0.06, 0.08)
(0.07, 0.07)
(0.08, 0.07)
(0.09, 0.07)
(0.12, 0.06)
(0.16, 0.06)
(0.17, 0.06)
(0.19, 0.05)
(0.22, 0.03)
(0.25, 0.03)
(0.28, 0.02)
(0.3, 0.02)
(0.33, 0.02)
(0.35, 0.02)
(0.38, 0.01)
(0.41, 0.01)
(0.44, 0.01)
(0.46, 0.01)
(0.49, 0.01)
(0, 0)
(0.0, 0.49)
(0.0, 0.47)
(0.0, 0.44)
(0.0, 0.42)
(0.0, 0.39)
(0.0, 0.36)
(0.0, 0.33)
(0.0, 0.31)
(0.0, 0.28)
(0.0, 0.24)
(0.0, 0.2)
(0.0, 0.16)
(0.01, 0.13)
(0.01, 0.11)
(0.02, 0.09)
(0.04, 0.07)
(0.07, 0.07)
(0.08, 0.07)
(0.1, 0.07)
(0.13, 0.06)
(0.14, 0.05)
(0.18, 0.03)
(0.2, 0.03)
(0.23, 0.02)
(0.25, 0.02)
(0.28, 0.02)
(0.31, 0.02)
(0.34, 0.02)
(0.36, 0.01)
(0.39, 0.01)
(0.41, 0.01)
(0.44, 0.01)
(0.47, 0.01)
(0.49, 0.01)
(0, 0)
(0.0, 0.49)
(0.0, 0.46)
(0.0, 0.43)
(0.0, 0.41)
(0.0, 0.38)
(0.0, 0.36)
(0.0, 0.33)
(0.0, 0.3)
(0.0, 0.27)
(0.0, 0.23)
(0.0, 0.2)
(0.0, 0.15)
(0.0, 0.13)
(0.01, 0.1)
(0.02, 0.08)
(0.04, 0.07)
(0.07, 0.07)
(0.09, 0.07)
(0.11, 0.07)
(0.13, 0.06)
(0.15, 0.05)
(0.18, 0.03)
(0.21, 0.03)
(0.22, 0.02)
(0.25, 0.02)
(0.27, 0.02)
(0.3, 0.02)
(0.33, 0.01)
(0.36, 0.01)
(0.38, 0.01)
(0.41, 0.01)
(0.43, 0.01)
(0.46, 0.01)
(0.49, 0.01)
(0, 0)
(0.0, 0.49)
(0.0, 0.46)
(0.0, 0.44)
(0.0, 0.41)
(0.0, 0.39)
(0.0, 0.36)
(0.0, 0.33)
(0.0, 0.3)
(0.0, 0.28)
(0.0, 0.23)
(0.0, 0.2)
(0.0, 0.15)
(0.0, 0.13)
(0.02, 0.09)
(0.03, 0.08)
(0.05, 0.08)
(0.07, 0.07)
(0.08, 0.07)
(0.09, 0.07)
(0.11, 0.06)
(0.13, 0.06)
(0.16, 0.04)
(0.19, 0.03)
(0.22, 0.02)
(0.24, 0.02)
(0.27, 0.02)
(0.3, 0.02)
(0.32, 0.02)
(0.35, 0.01)
(0.37, 0.01)
(0.4, 0.01)
(0.43, 0.01)
(0.45, 0.01)
(0.48, 0.01)
(0, 0)
(0.0, 0.49)
(0.0, 0.47)
(0.0, 0.45)
(0.0, 0.42)
(0.0, 0.39)
(0.0, 0.36)
(0.0, 0.34)
(0.0, 0.31)
(0.0, 0.29)
(-0.0, 0.24)
(-0.0, 0.21)
(-0.0, 0.17)
(-0.0, 0.13)
(0.0, 0.12)
(0.01, 0.08)
(0.03, 0.07)
(0.06, 0.07)
(0.07, 0.07)
(0.09, 0.07)
(0.1, 0.07)
(0.13, 0.06)
(0.14, 0.05)
(0.18, 0.03)
(0.2, 0.03)
(0.23, 0.03)
(0.25, 0.02)
(0.27, 0.02)
(0.3, 0.02)
(0.32, 0.02)
(0.35, 0.02)
(0.38, 0.01)
(0.41, 0.01)
(0.43, 0.01)
(0.46, 0.01)
(0.48, 0.01)
(0, 0)
(0.0, 0.49)
(0.0, 0.47)
(0.0, 0.44)
(0.0, 0.42)
(0.0, 0.39)
(0.0, 0.36)
(0.0, 0.34)
(0.0, 0.31)
(0.0, 0.29)
(0.0, 0.24)
(0.0, 0.21)
(0.0, 0.16)
(0.0, 0.13)
(0.02, 0.1)
(0.03, 0.09)
(0.06, 0.08)
(0.08, 0.08)
(0.09, 0.07)
(0.1, 0.07)
(0.11, 0.07)
(0.13, 0.06)
(0.14, 0.05)
(0.17, 0.04)
(0.2, 0.03)
(0.22, 0.02)
(0.25, 0.02)
(0.28, 0.02)
(0.3, 0.02)
(0.33, 0.02)
(0.35, 0.01)
(0.38, 0.01)
(0.41, 0.01)
(0.43, 0.01)
(0.46, 0.01)
(0.48, 0.01)
(0, 0)
(0.0, 0.49)
(0.0, 0.47)
(0.0, 0.44)
(0.0, 0.42)
(0.0, 0.39)
(0.0, 0.36)
(0.0, 0.33)
(0.0, 0.31)
(0.0, 0.28)
(0.0, 0.24)
(0.0, 0.2)
(0.0, 0.16)
(0.0, 0.13)
(0.01, 0.11)
(0.02, 0.1)
(0.05, 0.08)
(0.07, 0.08)
(0.08, 0.08)
(0.09, 0.07)
(0.12, 0.07)
(0.13, 0.06)
(0.14, 0.06)
(0.16, 0.05)
(0.2, 0.03)
(0.22, 0.03)
(0.24, 0.02)
(0.27, 0.02)
(0.3, 0.02)
(0.33, 0.01)
(0.35, 0.01)
(0.38, 0.01)
(0.41, 0.01)
(0.43, 0.01)
(0.46, 0.01)
(0.49, 0.01)
(0, 0)
(0.0, 0.49)
(0.0, 0.46)
(0.0, 0.44)
(0.0, 0.41)
(0.0, 0.39)
(0.0, 0.36)
(0.0, 0.33)
(0.0, 0.31)
(0.0, 0.28)
(0.0, 0.24)
(0.0, 0.2)
(0.0, 0.16)
(0.0, 0.13)
(0.02, 0.1)
(0.04, 0.08)
(0.06, 0.08)
(0.08, 0.07)
(0.08, 0.07)
(0.09, 0.07)
(0.11, 0.06)
(0.13, 0.06)
(0.15, 0.05)
(0.17, 0.04)
(0.21, 0.03)
(0.22, 0.03)
(0.24, 0.02)
(0.26, 0.02)
(0.29, 0.02)
(0.31, 0.02)
(0.34, 0.02)
(0.37, 0.01)
(0.4, 0.01)
(0.42, 0.01)
(0.45, 0.01)
(0.48, 0.01)
(0.5, 0.01)
(0, 0)
(0.0, 0.48)
(0.0, 0.45)
(0.0, 0.42)
(0.0, 0.4)
(0.0, 0.37)
(0.0, 0.35)
(0.0, 0.31)
(0.0, 0.29)
(0.0, 0.25)
(0.0, 0.21)
(0.0, 0.18)
(0.0, 0.14)
(0.01, 0.11)
(0.03, 0.09)
(0.04, 0.08)
(0.06, 0.08)
(0.08, 0.07)
(0.09, 0.07)
(0.11, 0.06)
(0.14, 0.06)
(0.15, 0.05)
(0.19, 0.04)
(0.21, 0.03)
(0.23, 0.02)
(0.26, 0.02)
(0.28, 0.02)
(0.32, 0.02)
(0.34, 0.02)
(0.37, 0.01)
(0.39, 0.01)
(0.42, 0.01)
(0.45, 0.01)
(0.48, 0.01)
(0.5, 0.01)
(0, 0)
(0.0, 0.48)
(0.0, 0.45)
(0.0, 0.42)
(0.0, 0.4)
(0.0, 0.38)
(0.0, 0.35)
(0.0, 0.32)
(0.0, 0.29)
(0.0, 0.26)
(0.0, 0.22)
(0.0, 0.18)
(0.0, 0.14)
(0.01, 0.11)
(0.03, 0.09)
(0.05, 0.08)
(0.07, 0.07)
(0.08, 0.07)
(0.09, 0.07)
(0.12, 0.06)
(0.15, 0.06)
(0.17, 0.06)
(0.19, 0.05)
(0.23, 0.03)
(0.25, 0.03)
(0.27, 0.02)
(0.29, 0.02)
(0.32, 0.02)
(0.35, 0.02)
(0.38, 0.01)
(0.4, 0.01)
(0.43, 0.01)
(0.46, 0.01)
(0.48, 0.01)
(0, 0)
(0.0, 0.49)
(0.0, 0.48)
(0.0, 0.45)
(0.0, 0.42)
(0.0, 0.39)
(0.0, 0.37)
(0.0, 0.34)
(0.0, 0.32)
(0.0, 0.29)
(0.0, 0.25)
(0.0, 0.21)
(0.0, 0.17)
(0.0, 0.13)
(0.0, 0.12)
(0.01, 0.09)
(0.03, 0.07)
(0.05, 0.07)
(0.08, 0.07)
(0.09, 0.07)
(0.11, 0.06)
(0.12, 0.06)
(0.14, 0.06)
(0.16, 0.05)
(0.2, 0.03)
(0.22, 0.02)
(0.24, 0.02)
(0.27, 0.02)
(0.29, 0.02)
(0.32, 0.02)
(0.35, 0.01)
(0.38, 0.01)
(0.4, 0.01)
(0.43, 0.01)
(0.45, 0.01)
(0.48, 0.01)
(0, 0)
(0.0, 0.49)
(0.0, 0.47)
(0.0, 0.45)
(0.0, 0.42)
(0.0, 0.39)
(0.0, 0.36)
(0.0, 0.34)
(0.0, 0.32)
(0.0, 0.29)
(0.0, 0.25)
(0.0, 0.21)
(0.0, 0.17)
(0.0, 0.13)
(0.02, 0.1)
(0.03, 0.09)
(0.05, 0.08)
(0.06, 0.08)
(0.08, 0.07)
(0.09, 0.07)
(0.1, 0.07)
(0.12, 0.06)
(0.14, 0.06)
(0.14, 0.06)
(0.14, 0.06)
(0.14, 0.06)
(0.14, 0.06)
(0.14, 0.06)
(0.14, 0.06)
(0.14, 0.06)
(0.14, 0.06)
(0.14, 0.06)
(0.14, 0.06)
(0.16, 0.05)
(0.2, 0.03)
(0.22, 0.03)
(0.24, 0.02)
(0.27, 0.02)
(0.29, 0.02)
(0.32, 0.02)
(0.35, 0.01)
(0.38, 0.01)
(0.4, 0.01)
(0.43, 0.01)
(0.46, 0.01)
(0.49, 0.01)
(0, 0)
(0.0, 0.49)
(0.0, 0.47)
(0.0, 0.45)
(0.0, 0.42)
(0.0, 0.39)
(0.0, 0.37)
(0.0, 0.34)
(0.0, 0.32)
(0.0, 0.29)
(0.0, 0.25)
(0.0, 0.21)
(0.0, 0.17)
(0.0, 0.13)
(0.0, 0.12)
(0.02, 0.09)
(0.04, 0.08)
(0.07, 0.06)
(0.08, 0.06)
(0.1, 0.06)
(0.13, 0.05)
(0.15, 0.04)
(0.18, 0.03)
(0.2, 0.02)
(0.24, 0.03)
(0.25, 0.03)
(0.27, 0.02)
(0.29, 0.02)
(0.32, 0.02)
(0.34, 0.02)
(0.37, 0.02)
(0.4, 0.01)
(0.42, 0.01)
(0.45, 0.01)
(0.48, 0.01)
(0, 0)
(0.0, 0.49)
(0.0, 0.48)
(0.0, 0.45)
(0.0, 0.42)
(0.0, 0.39)
(0.0, 0.37)
(0.0, 0.34)
(0.0, 0.32)
(0.0, 0.29)
(0.0, 0.25)
(0.0, 0.21)
(0.01, 0.17)
(0.01, 0.14)
(0.02, 0.1)
(0.03, 0.09)
(0.05, 0.08)
(0.06, 0.08)
(0.08, 0.07)
(0.09, 0.07)
(0.11, 0.07)
(0.13, 0.06)
(0.16, 0.05)
(0.18, 0.04)
(0.21, 0.03)
(0.24, 0.02)
(0.27, 0.02)
(0.29, 0.02)
(0.32, 0.02)
(0.35, 0.02)
(0.37, 0.01)
(0.4, 0.01)
(0.43, 0.01)
(0.46, 0.01)
(0.48, 0.01)
(0, 0)
(0.0, 0.49)
(0.0, 0.48)
(0.0, 0.45)
(0.0, 0.42)
(0.0, 0.39)
(0.0, 0.37)
(0.0, 0.35)
(0.0, 0.32)
(0.0, 0.29)
(0.0, 0.25)
(0.0, 0.22)
(0.0, 0.17)
(0.0, 0.14)
(0.01, 0.1)
(0.03, 0.09)
(0.05, 0.07)
(0.07, 0.07)
(0.09, 0.07)
(0.09, 0.07)
(0.12, 0.06)
(0.15, 0.05)
(0.17, 0.03)
(0.2, 0.03)
(0.23, 0.02)
(0.26, 0.02)
(0.28, 0.02)
(0.31, 0.02)
(0.33, 0.01)
(0.36, 0.01)
(0.39, 0.01)
(0.42, 0.01)
(0.44, 0.01)
(0.47, 0.01)
(0.5, 0.01)
(0, 0)
(0.0, 0.49)
(0.0, 0.46)
(0.0, 0.44)
(0.0, 0.4)
(0.0, 0.38)
(0.0, 0.35)
(0.0, 0.33)
(0.0, 0.3)
(0.0, 0.27)
(0.0, 0.22)
(0.0, 0.19)
(0.0, 0.14)
(0.01, 0.12)
(0.02, 0.09)
(0.04, 0.08)
(0.05, 0.08)
(0.06, 0.08)
(0.08, 0.07)
(0.09, 0.07)
(0.11, 0.06)
(0.14, 0.06)
(0.16, 0.05)
(0.19, 0.04)
(0.22, 0.03)
(0.25, 0.02)
(0.27, 0.02)
(0.29, 0.02)
(0.32, 0.02)
(0.34, 0.02)
(0.37, 0.01)
(0.4, 0.01)
(0.43, 0.01)
(0.45, 0.01)
(0.48, 0.01)
(0.5, 0.01)
(0, 0)
(0.0, 0.48)
(0.0, 0.45)
(0.0, 0.42)
(0.0, 0.4)
(0.0, 0.37)
(0.0, 0.35)
(0.0, 0.32)
(0.0, 0.29)
(0.0, 0.26)
(0.0, 0.22)
(0.01, 0.18)
(0.01, 0.14)
(0.01, 0.11)
(0.03, 0.09)
(0.04, 0.08)
(0.06, 0.08)
(0.08, 0.08)
(0.09, 0.07)
(0.1, 0.07)
(0.13, 0.06)
(0.15, 0.05)
(0.18, 0.04)
(0.21, 0.03)
(0.23, 0.02)
(0.26, 0.03)
(0.27, 0.03)
(0.3, 0.02)
(0.33, 0.02)
(0.36, 0.02)
(0.38, 0.02)
(0.41, 0.01)
(0.43, 0.01)
(0.46, 0.01)
(0.49, 0.01)
(0, 0)
(0.0, 0.49)
(0.0, 0.46)
(0.0, 0.44)
(0.0, 0.41)
(0.0, 0.39)
(0.0, 0.36)
(0.0, 0.33)
(0.0, 0.3)
(0.0, 0.28)
(0.0, 0.23)
(0.0, 0.2)
(0.0, 0.15)
(0.0, 0.13)
(0.02, 0.09)
(0.04, 0.08)
(0.06, 0.07)
(0.07, 0.07)
(0.09, 0.07)
(0.12, 0.06)
(0.15, 0.06)
(0.18, 0.05)
(0.2, 0.03)
(0.23, 0.03)
(0.26, 0.02)
(0.28, 0.03)
(0.31, 0.02)
(0.33, 0.02)
(0.36, 0.02)
(0.38, 0.02)
(0.41, 0.01)
(0.44, 0.01)
(0.47, 0.01)
(0.49, 0.01)
(0, 0)
(0.0, 0.49)
(0.0, 0.47)
(0.0, 0.44)
(0.0, 0.41)
(0.0, 0.38)
(0.0, 0.36)
(0.0, 0.33)
(0.0, 0.3)
(0.0, 0.27)
(0.0, 0.23)
(0.0, 0.2)
(0.0, 0.15)
(0.0, 0.13)
(0.01, 0.1)
(0.02, 0.09)
(0.05, 0.08)
(0.06, 0.08)
(0.08, 0.07)
(0.09, 0.07)
(0.11, 0.06)
(0.13, 0.05)
(0.17, 0.03)
(0.19, 0.03)
(0.21, 0.02)
(0.24, 0.02)
(0.27, 0.02)
(0.3, 0.02)
(0.32, 0.01)
(0.35, 0.01)
(0.37, 0.01)
(0.4, 0.01)
(0.43, 0.01)
(0.46, 0.01)
(0.48, 0.01)
(0, 0)
(0.0, 0.49)
(0.0, 0.47)
(0.0, 0.44)
(0.0, 0.42)
(0.0, 0.39)
(0.0, 0.36)
(0.0, 0.34)
(0.0, 0.31)
(0.0, 0.29)
(0.0, 0.24)
(0.0, 0.21)
(0.0, 0.16)
(0.01, 0.13)
(0.01, 0.11)
(0.02, 0.09)
(0.05, 0.08)
(0.06, 0.08)
(0.07, 0.07)
(0.08, 0.07)
(0.1, 0.07)
(0.12, 0.06)
(0.15, 0.05)
(0.18, 0.04)
(0.2, 0.03)
(0.23, 0.02)
(0.26, 0.02)
(0.29, 0.02)
(0.31, 0.02)
(0.34, 0.02)
(0.37, 0.01)
(0.4, 0.01)
(0.42, 0.01)
(0.44, 0.01)
(0.47, 0.01)
(0.5, 0.01)
(0, 0)
(0.0, 0.48)
(0.0, 0.46)
(0.0, 0.43)
(0.0, 0.4)
(0.0, 0.38)
(0.0, 0.35)
(0.0, 0.32)
(0.0, 0.3)
(0.0, 0.26)
(-0.0, 0.22)
(-0.0, 0.19)
(-0.0, 0.14)
(0.0, 0.13)
(0.01, 0.1)
(0.03, 0.08)
(0.05, 0.08)
(0.07, 0.07)
(0.09, 0.07)
(0.09, 0.07)
(0.13, 0.06)
(0.14, 0.06)
(0.16, 0.05)
(0.19, 0.04)
(0.22, 0.03)
(0.24, 0.02)
(0.27, 0.02)
(0.3, 0.02)
(0.32, 0.02)
(0.35, 0.01)
(0.37, 0.01)
(0.4, 0.01)
(0.43, 0.01)
(0.46, 0.01)
(0.48, 0.01)
(0, 0)
(0.0, 0.49)
(0.0, 0.47)
(0.0, 0.44)
(0.0, 0.42)
(0.0, 0.39)
(0.0, 0.36)
(0.0, 0.34)
(0.0, 0.31)
(0.0, 0.29)
(0.0, 0.24)
(0.0, 0.21)
(0.0, 0.16)
(0.01, 0.13)
(0.01, 0.11)
(0.02, 0.09)
(0.04, 0.08)
(0.05, 0.07)
(0.07, 0.07)
(0.08, 0.07)
(0.1, 0.07)
(0.13, 0.06)
(0.15, 0.05)
(0.19, 0.03)
(0.21, 0.03)
(0.24, 0.02)
(0.26, 0.02)
(0.29, 0.02)
(0.32, 0.01)
(0.34, 0.01)
(0.37, 0.01)
(0.4, 0.01)
(0.42, 0.01)
(0.45, 0.01)
(0.48, 0.01)
(0.5, 0.01)
(0, 0)
(0.0, 0.48)
(0.0, 0.45)
(0.0, 0.42)
(0.0, 0.4)
(0.0, 0.37)
(0.0, 0.35)
(0.0, 0.32)
(0.0, 0.29)
(0.0, 0.25)
(0.0, 0.22)
(0.0, 0.17)
(0.0, 0.14)
(0.01, 0.12)
(0.02, 0.09)
(0.04, 0.08)
(0.06, 0.07)
(0.07, 0.07)
(0.09, 0.07)
(0.1, 0.07)
(0.13, 0.06)
(0.15, 0.06)
(0.18, 0.05)
(0.21, 0.04)
(0.23, 0.03)
(0.26, 0.02)
(0.28, 0.02)
(0.31, 0.02)
(0.33, 0.02)
(0.37, 0.01)
(0.39, 0.01)
(0.42, 0.01)
(0.44, 0.01)
(0.47, 0.01)
(0.5, 0.01)
(0, 0)
(0.0, 0.48)
(0.0, 0.46)
(0.0, 0.43)
(0.0, 0.4)
(0.0, 0.38)
(0.0, 0.35)
(0.0, 0.33)
(0.0, 0.3)
(0.0, 0.27)
(-0.0, 0.22)
(-0.0, 0.19)
(-0.0, 0.14)
(0.0, 0.13)
(0.01, 0.09)
(0.02, 0.08)
(0.04, 0.07)
(0.07, 0.07)
(0.09, 0.06)
(0.11, 0.06)
(0.14, 0.05)
(0.17, 0.03)
(0.19, 0.03)
(0.21, 0.02)
(0.23, 0.02)
(0.26, 0.02)
(0.29, 0.02)
(0.32, 0.02)
(0.34, 0.01)
(0.37, 0.01)
(0.39, 0.01)
(0.42, 0.01)
(0.45, 0.01)
(0.48, 0.01)
(0.5, 0.01)
(0, 0)
(0.0, 0.48)
(0.0, 0.45)
(0.0, 0.43)
(0.0, 0.4)
(0.0, 0.38)
(0.0, 0.35)
(0.0, 0.32)
(0.0, 0.29)
(0.0, 0.26)
(0.0, 0.21)
(0.0, 0.18)
(0.0, 0.14)
(0.01, 0.11)
(0.03, 0.09)
(0.05, 0.08)
(0.07, 0.08)
(0.08, 0.07)
(0.09, 0.07)
(0.12, 0.06)
(0.14, 0.06)
(0.15, 0.05)
(0.18, 0.04)
(0.21, 0.03)
(0.24, 0.02)
(0.26, 0.02)
(0.29, 0.02)
(0.31, 0.02)
(0.34, 0.02)
(0.36, 0.01)
(0.39, 0.01)
(0.42, 0.01)
(0.45, 0.01)
(0.47, 0.01)
(0.5, 0.01)
(0, 0)
(0.0, 0.48)
(0.0, 0.45)
(0.0, 0.43)
(0.0, 0.4)
(0.0, 0.38)
(0.0, 0.35)
(0.0, 0.32)
(0.0, 0.3)
(0.0, 0.26)
(0.0, 0.22)
(0.0, 0.18)
(0.0, 0.14)
(0.01, 0.11)
(0.03, 0.09)
(0.04, 0.08)
(0.07, 0.08)
(0.08, 0.07)
(0.09, 0.07)
(0.11, 0.06)
(0.13, 0.06)
(0.14, 0.06)
(0.17, 0.04)
(0.2, 0.03)
(0.22, 0.02)
(0.25, 0.02)
(0.28, 0.02)
(0.3, 0.02)
(0.33, 0.01)
(0.35, 0.01)
(0.38, 0.01)
(0.41, 0.01)
(0.44, 0.01)
(0.46, 0.01)
(0.49, 0.01)
(0, 0)
(0.0, 0.49)
(0.0, 0.47)
(0.0, 0.44)
(0.0, 0.42)
(0.0, 0.39)
(0.0, 0.36)
(0.0, 0.33)
(0.0, 0.31)
(0.0, 0.28)
(0.0, 0.24)
(0.0, 0.2)
(0.0, 0.16)
(0.0, 0.13)
(0.02, 0.1)
(0.03, 0.08)
(0.05, 0.08)
(0.06, 0.07)
(0.08, 0.07)
(0.09, 0.07)
(0.11, 0.06)
(0.13, 0.06)
(0.16, 0.04)
(0.19, 0.03)
(0.21, 0.03)
(0.23, 0.02)
(0.26, 0.02)
(0.29, 0.02)
(0.32, 0.02)
(0.34, 0.02)
(0.36, 0.01)
(0.39, 0.01)
(0.42, 0.01)
(0.45, 0.01)
